round,cohort_size,sum_w_cohort,avg_w_cohort,avg_norm_cached_g,avg_cos_cached_vs_honest_mean,n_in_S_t,decay_factor_this_round
31,80,0.421053,0.005263,16.888316,-0.183969,80,0.995000
32,80,0.421053,0.005263,16.760394,-0.165728,80,0.995000
33,80,0.421053,0.005263,16.534627,-0.144996,80,0.995000
34,80,0.421053,0.005263,16.226731,-0.179513,80,0.995000
35,80,0.421053,0.005263,16.137239,-0.183497,80,0.995000
36,80,0.421053,0.005263,16.135779,-0.206379,80,0.995000
37,80,0.421053,0.005263,16.005398,-0.195234,80,0.995000
38,80,0.421053,0.005263,15.743122,-0.217661,80,0.995000
39,80,0.421053,0.005263,15.764733,-0.218866,80,0.995000
40,80,0.421053,0.005263,15.623169,-0.198411,80,0.995000
41,80,0.421053,0.005263,15.423357,-0.206867,80,0.995000
42,80,0.421053,0.005263,15.452083,-0.211958,80,0.995000
43,80,0.421053,0.005263,15.320574,-0.228401,80,0.995000
44,80,0.421053,0.005263,15.137006,-0.223690,80,0.995000
45,80,0.421053,0.005263,15.202883,-0.211266,80,0.995000
46,80,0.421053,0.005263,15.025575,-0.204127,80,0.995000
47,80,0.421053,0.005263,14.871640,-0.223706,80,0.995000
48,80,0.421053,0.005263,14.833627,-0.234091,80,0.995000
49,80,0.421053,0.005263,12.510957,+0.046037,80,0.995000
50,80,0.421053,0.005263,12.448402,+0.009204,0,0.995000
51,80,0.421053,0.005263,12.386160,-0.030335,0,0.995000
52,80,0.421053,0.005263,12.324229,-0.050543,0,0.995000
53,80,0.421053,0.005263,12.262608,-0.060287,0,0.995000
54,80,0.421053,0.005263,12.201295,-0.093678,0,0.995000
55,80,0.421053,0.005263,12.140289,-0.088238,0,0.995000
56,80,0.421053,0.005263,12.079587,-0.113076,0,0.995000
57,80,0.421053,0.005263,12.019189,-0.094301,0,0.995000
58,80,0.421053,0.005263,11.959093,-0.126438,0,0.995000
59,80,0.421053,0.005263,11.899298,-0.135322,0,0.995000
60,80,0.421053,0.005263,11.839801,-0.138120,0,0.995000
61,80,0.421053,0.005263,11.780602,-0.140504,0,0.995000
62,80,0.421053,0.005263,11.721699,-0.142892,0,0.995000
63,80,0.421053,0.005263,11.663091,-0.206373,0,0.995000
64,80,0.421053,0.005263,11.604775,-0.198482,0,0.995000
65,80,0.421053,0.005263,11.546752,-0.210447,0,0.995000
66,80,0.421053,0.005263,11.489018,-0.188226,0,0.995000
67,80,0.421053,0.005263,11.431573,-0.214763,0,0.995000
68,80,0.421053,0.005263,11.374415,-0.246897,0,0.995000
69,80,0.421053,0.005263,11.317543,-0.220467,0,0.995000
70,80,0.421053,0.005263,11.260955,-0.230937,0,0.995000
71,80,0.421053,0.005263,11.204650,-0.300936,0,0.995000
72,80,0.421053,0.005263,11.148627,-0.289237,0,0.995000
73,80,0.421053,0.005263,11.092884,-0.306488,0,0.995000
74,80,0.421053,0.005263,11.037419,-0.280800,0,0.995000
75,80,0.421053,0.005263,10.982232,-0.261411,0,0.995000
76,80,0.421053,0.005263,10.927321,-0.310399,0,0.995000
77,80,0.421053,0.005263,10.872685,-0.307172,0,0.995000
78,80,0.421053,0.005263,10.818321,-0.330004,0,0.995000
79,80,0.421053,0.005263,10.764230,-0.323677,0,0.995000
80,80,0.421053,0.005263,10.710408,-0.277721,0,0.995000
81,80,0.421053,0.005263,10.656856,-0.298195,0,0.995000
82,80,0.421053,0.005263,10.603572,-0.323765,0,0.995000
83,80,0.421053,0.005263,10.550554,-0.314645,0,0.995000
84,80,0.421053,0.005263,10.497801,-0.348618,0,0.995000
85,80,0.421053,0.005263,10.445312,-0.336649,0,0.995000
86,80,0.421053,0.005263,10.393086,-0.319474,0,0.995000
87,80,0.421053,0.005263,10.341120,-0.313422,0,0.995000
88,80,0.421053,0.005263,10.289415,-0.328735,0,0.995000
89,80,0.421053,0.005263,10.237968,-0.346784,0,0.995000
90,80,0.421053,0.005263,10.186778,-0.271773,0,0.995000
91,80,0.421053,0.005263,10.135844,-0.339502,0,0.995000
92,80,0.421053,0.005263,10.085165,-0.313416,0,0.995000
93,80,0.421053,0.005263,10.034739,-0.364666,0,0.995000
94,80,0.421053,0.005263,9.984565,-0.334439,0,0.995000
95,80,0.421053,0.005263,9.934642,-0.326849,0,0.995000
96,80,0.421053,0.005263,9.884969,-0.305729,0,0.995000
97,80,0.421053,0.005263,9.835544,-0.359024,0,0.995000
98,80,0.421053,0.005263,9.786367,-0.303973,0,0.995000
99,80,0.421053,0.005263,9.737435,-0.297079,0,0.995000
100,80,0.421053,0.005263,9.688748,-0.358481,0,0.995000
101,80,0.421053,0.005263,9.640304,-0.366325,0,0.995000
102,80,0.421053,0.005263,9.592102,-0.332935,0,0.995000
103,80,0.421053,0.005263,9.544142,-0.357701,0,0.995000
104,80,0.421053,0.005263,9.496421,-0.296829,0,0.995000
105,80,0.421053,0.005263,9.448939,-0.307127,0,0.995000
106,80,0.421053,0.005263,9.401694,-0.339765,0,0.995000
107,80,0.421053,0.005263,9.354686,-0.301367,0,0.995000
108,80,0.421053,0.005263,9.307913,-0.367990,0,0.995000
109,80,0.421053,0.005263,9.261373,-0.367033,0,0.995000
110,80,0.421053,0.005263,9.215066,-0.354530,0,0.995000
111,80,0.421053,0.005263,9.168991,-0.338582,0,0.995000
112,80,0.421053,0.005263,9.123146,-0.391290,0,0.995000
113,80,0.421053,0.005263,9.077530,-0.306357,0,0.995000
114,80,0.421053,0.005263,9.032142,-0.346934,0,0.995000
115,80,0.421053,0.005263,8.986982,-0.347223,0,0.995000
116,80,0.421053,0.005263,8.942047,-0.374549,0,0.995000
117,80,0.421053,0.005263,8.897337,-0.300112,0,0.995000
118,80,0.421053,0.005263,8.852850,-0.283873,0,0.995000
119,80,0.421053,0.005263,8.808586,-0.350020,0,0.995000
120,80,0.421053,0.005263,8.764543,-0.391965,0,0.995000
121,80,0.421053,0.005263,8.720720,-0.317864,0,0.995000
122,80,0.421053,0.005263,8.677116,-0.341330,0,0.995000
123,80,0.421053,0.005263,8.633731,-0.343332,0,0.995000
124,80,0.421053,0.005263,8.590562,-0.336999,0,0.995000
125,80,0.421053,0.005263,8.547609,-0.347278,0,0.995000
126,80,0.421053,0.005263,8.504871,-0.305366,0,0.995000
127,80,0.421053,0.005263,8.462347,-0.318906,0,0.995000
128,80,0.421053,0.005263,8.420035,-0.314487,0,0.995000
129,80,0.421053,0.005263,8.377935,-0.338728,0,0.995000
130,80,0.421053,0.005263,8.336045,-0.361975,0,0.995000
131,80,0.421053,0.005263,8.294365,-0.360892,0,0.995000
132,80,0.421053,0.005263,8.252893,-0.305615,0,0.995000
133,80,0.421053,0.005263,8.211629,-0.237015,0,0.995000
134,80,0.421053,0.005263,8.170571,-0.380713,0,0.995000
135,80,0.421053,0.005263,8.129718,-0.359028,0,0.995000
136,80,0.421053,0.005263,8.089069,-0.311629,0,0.995000
137,80,0.421053,0.005263,8.048624,-0.349928,0,0.995000
138,80,0.421053,0.005263,8.008381,-0.312083,0,0.995000
139,80,0.421053,0.005263,7.968339,-0.273990,0,0.995000
140,80,0.421053,0.005263,7.928497,-0.322994,0,0.995000
141,80,0.421053,0.005263,7.888855,-0.325158,0,0.995000
142,80,0.421053,0.005263,7.849410,-0.319311,0,0.995000
143,80,0.421053,0.005263,7.810163,-0.293762,0,0.995000
144,80,0.421053,0.005263,7.771113,-0.257634,0,0.995000
145,80,0.421053,0.005263,7.732257,-0.355300,0,0.995000
146,80,0.421053,0.005263,7.693596,-0.289140,0,0.995000
147,80,0.421053,0.005263,7.655128,-0.343866,0,0.995000
148,80,0.421053,0.005263,7.616852,-0.265294,0,0.995000
149,80,0.421053,0.005263,7.578768,-0.270525,0,0.995000
150,80,0.421053,0.005263,7.540874,-0.331615,0,0.995000
151,80,0.421053,0.005263,7.503170,-0.347439,0,0.995000
152,80,0.421053,0.005263,7.465654,-0.227278,0,0.995000
153,80,0.421053,0.005263,7.428326,-0.335734,0,0.995000
154,80,0.421053,0.005263,7.391184,-0.253592,0,0.995000
155,80,0.421053,0.005263,7.354228,-0.284994,0,0.995000
156,80,0.421053,0.005263,7.317457,-0.290153,0,0.995000
157,80,0.421053,0.005263,7.280870,-0.326088,0,0.995000
158,80,0.421053,0.005263,7.244465,-0.343525,0,0.995000
159,80,0.421053,0.005263,7.208243,-0.328450,0,0.995000
160,80,0.421053,0.005263,7.172202,-0.313263,0,0.995000
161,80,0.421053,0.005263,7.136341,-0.312444,0,0.995000
162,80,0.421053,0.005263,7.100659,-0.335852,0,0.995000
163,80,0.421053,0.005263,7.065156,-0.281178,0,0.995000
164,80,0.421053,0.005263,7.029830,-0.287634,0,0.995000
165,80,0.421053,0.005263,6.994681,-0.285681,0,0.995000
166,80,0.421053,0.005263,6.959707,-0.275359,0,0.995000
167,80,0.421053,0.005263,6.924909,-0.280330,0,0.995000
168,80,0.421053,0.005263,6.890284,-0.308373,0,0.995000
169,80,0.421053,0.005263,6.855833,-0.222192,0,0.995000
170,80,0.421053,0.005263,6.821554,-0.307591,0,0.995000
171,80,0.421053,0.005263,6.787446,-0.346891,0,0.995000
172,80,0.421053,0.005263,6.753509,-0.319559,0,0.995000
173,80,0.421053,0.005263,6.719741,-0.310581,0,0.995000
174,80,0.421053,0.005263,6.686142,-0.280165,0,0.995000
175,80,0.421053,0.005263,6.652712,-0.277129,0,0.995000
176,80,0.421053,0.005263,6.619448,-0.298861,0,0.995000
177,80,0.421053,0.005263,6.586351,-0.328407,0,0.995000
178,80,0.421053,0.005263,6.553419,-0.303521,0,0.995000
179,80,0.421053,0.005263,6.520652,-0.275673,0,0.995000
180,80,0.421053,0.005263,6.488049,-0.273846,0,0.995000
181,80,0.421053,0.005263,6.455609,-0.307774,0,0.995000
182,80,0.421053,0.005263,6.423331,-0.295166,0,0.995000
183,80,0.421053,0.005263,6.391214,-0.291647,0,0.995000
184,80,0.421053,0.005263,6.359258,-0.310246,0,0.995000
185,80,0.421053,0.005263,6.327461,-0.270197,0,0.995000
186,80,0.421053,0.005263,6.295824,-0.265216,0,0.995000
187,80,0.421053,0.005263,6.264345,-0.231879,0,0.995000
188,80,0.421053,0.005263,6.233023,-0.264793,0,0.995000
189,80,0.421053,0.005263,6.201858,-0.264905,0,0.995000
190,80,0.421053,0.005263,6.170849,-0.343678,0,0.995000
191,80,0.421053,0.005263,6.139995,-0.270934,0,0.995000
192,80,0.421053,0.005263,6.109295,-0.251147,0,0.995000
193,80,0.421053,0.005263,6.078748,-0.214519,0,0.995000
194,80,0.421053,0.005263,6.048354,-0.342988,0,0.995000
195,80,0.421053,0.005263,6.018113,-0.316813,0,0.995000
196,80,0.421053,0.005263,5.988022,-0.359607,0,0.995000
197,80,0.421053,0.005263,5.958082,-0.319098,0,0.995000
198,80,0.421053,0.005263,5.928292,-0.246386,0,0.995000
199,80,0.421053,0.005263,5.898650,-0.283276,0,0.995000
