round,cohort_size,sum_w_cohort,avg_w_cohort,avg_norm_cached_g,avg_cos_cached_vs_honest_mean,n_in_S_t,decay_factor_this_round
31,80,0.421053,0.005263,15.737769,-0.139323,0,0.995000
32,80,0.421053,0.005263,15.659080,-0.140445,0,0.995000
33,80,0.421053,0.005263,15.580784,-0.139949,0,0.995000
34,80,0.421053,0.005263,15.502880,-0.177106,0,0.995000
35,80,0.421053,0.005263,15.425366,-0.181076,0,0.995000
36,80,0.421053,0.005263,15.348239,-0.200434,0,0.995000
37,80,0.421053,0.005263,15.271498,-0.193918,0,0.995000
38,80,0.421053,0.005263,15.195140,-0.222193,0,0.995000
39,80,0.421053,0.005263,15.119165,-0.229270,0,0.995000
40,80,0.421053,0.005263,15.043569,-0.205701,0,0.995000
41,80,0.421053,0.005263,14.968351,-0.223942,0,0.995000
42,80,0.421053,0.005263,14.893509,-0.227086,0,0.995000
43,80,0.421053,0.005263,14.819042,-0.258979,0,0.995000
44,80,0.421053,0.005263,14.744947,-0.240539,0,0.995000
45,80,0.421053,0.005263,14.671222,-0.234636,0,0.995000
46,80,0.421053,0.005263,14.597866,-0.229815,0,0.995000
47,80,0.421053,0.005263,14.524876,-0.240047,0,0.995000
48,80,0.421053,0.005263,14.452252,-0.241165,0,0.995000
49,80,0.421053,0.005263,14.379991,-0.263297,0,0.995000
50,80,0.421053,0.005263,14.308091,-0.273031,0,0.995000
51,80,0.421053,0.005263,14.236550,-0.242108,0,0.995000
52,80,0.421053,0.005263,14.165368,-0.265960,0,0.995000
53,80,0.421053,0.005263,14.094541,-0.258290,0,0.995000
54,80,0.421053,0.005263,14.024068,-0.296559,0,0.995000
55,80,0.421053,0.005263,13.953948,-0.274062,0,0.995000
56,80,0.421053,0.005263,13.884178,-0.302769,0,0.995000
57,80,0.421053,0.005263,13.814757,-0.239272,0,0.995000
58,80,0.421053,0.005263,13.745683,-0.278898,0,0.995000
59,80,0.421053,0.005263,13.676955,-0.272344,0,0.995000
60,80,0.421053,0.005263,13.608570,-0.269568,0,0.995000
61,80,0.421053,0.005263,13.540527,-0.257973,0,0.995000
62,80,0.421053,0.005263,13.472825,-0.255624,0,0.995000
63,80,0.421053,0.005263,13.405460,-0.304198,0,0.995000
64,80,0.421053,0.005263,13.338433,-0.283486,0,0.995000
65,80,0.421053,0.005263,13.271741,-0.287553,0,0.995000
66,80,0.421053,0.005263,13.205382,-0.250182,0,0.995000
67,80,0.421053,0.005263,13.139355,-0.268991,0,0.995000
68,80,0.421053,0.005263,13.073659,-0.297160,0,0.995000
69,80,0.421053,0.005263,13.008290,-0.256917,0,0.995000
70,80,0.421053,0.005263,12.943249,-0.257683,0,0.995000
71,80,0.421053,0.005263,12.878533,-0.306771,0,0.995000
72,80,0.421053,0.005263,12.814140,-0.293181,0,0.995000
73,80,0.421053,0.005263,12.750069,-0.302109,0,0.995000
74,80,0.421053,0.005263,12.686319,-0.276551,0,0.995000
75,80,0.421053,0.005263,12.622887,-0.250669,0,0.995000
76,80,0.421053,0.005263,12.559773,-0.286157,0,0.995000
77,80,0.421053,0.005263,12.496974,-0.282240,0,0.995000
78,80,0.421053,0.005263,12.434489,-0.289483,0,0.995000
79,80,0.421053,0.005263,12.372317,-0.287563,0,0.995000
80,80,0.421053,0.005263,12.310455,-0.244670,0,0.995000
81,80,0.421053,0.005263,12.248903,-0.251063,0,0.995000
82,80,0.421053,0.005263,12.187658,-0.270855,0,0.995000
83,80,0.421053,0.005263,12.126720,-0.259143,0,0.995000
84,80,0.421053,0.005263,12.066086,-0.283584,0,0.995000
85,80,0.421053,0.005263,12.005756,-0.267563,0,0.995000
86,80,0.421053,0.005263,11.945727,-0.255549,0,0.995000
87,80,0.421053,0.005263,11.885999,-0.248874,0,0.995000
88,80,0.421053,0.005263,11.826569,-0.254987,0,0.995000
89,80,0.421053,0.005263,11.767436,-0.263177,0,0.995000
90,80,0.421053,0.005263,11.708599,-0.209492,0,0.995000
91,80,0.421053,0.005263,11.650056,-0.255420,0,0.995000
92,80,0.421053,0.005263,11.591805,-0.233835,0,0.995000
93,80,0.421053,0.005263,11.533846,-0.269267,0,0.995000
94,80,0.421053,0.005263,11.476177,-0.240255,0,0.995000
95,80,0.421053,0.005263,11.418796,-0.236919,0,0.995000
96,80,0.421053,0.005263,11.361702,-0.218548,0,0.995000
97,80,0.421053,0.005263,11.304894,-0.261072,0,0.995000
98,80,0.421053,0.005263,11.248369,-0.216499,0,0.995000
99,80,0.421053,0.005263,11.192127,-0.208768,0,0.995000
100,80,0.421053,0.005263,11.136167,-0.252532,0,0.995000
101,80,0.421053,0.005263,11.080486,-0.258028,0,0.995000
102,80,0.421053,0.005263,11.025083,-0.233455,0,0.995000
103,80,0.421053,0.005263,10.969958,-0.249110,0,0.995000
104,80,0.421053,0.005263,10.915108,-0.200316,0,0.995000
105,80,0.421053,0.005263,10.860533,-0.208185,0,0.995000
106,80,0.421053,0.005263,10.806230,-0.231936,0,0.995000
107,80,0.421053,0.005263,10.752199,-0.201747,0,0.995000
108,80,0.421053,0.005263,10.698438,-0.249408,0,0.995000
109,80,0.421053,0.005263,10.644946,-0.244984,0,0.995000
110,80,0.421053,0.005263,10.591721,-0.235926,0,0.995000
111,80,0.421053,0.005263,10.538762,-0.227216,0,0.995000
112,80,0.421053,0.005263,10.486069,-0.264590,0,0.995000
113,80,0.421053,0.005263,10.433638,-0.201682,0,0.995000
114,80,0.421053,0.005263,10.381470,-0.221517,0,0.995000
115,80,0.421053,0.005263,10.329563,-0.228223,0,0.995000
116,80,0.421053,0.005263,10.277915,-0.248882,0,0.995000
117,80,0.421053,0.005263,10.226525,-0.191160,0,0.995000
118,80,0.421053,0.005263,10.175393,-0.176147,0,0.995000
119,80,0.421053,0.005263,10.124516,-0.227184,0,0.995000
120,80,0.421053,0.005263,10.073893,-0.254672,0,0.995000
121,80,0.421053,0.005263,10.023524,-0.205885,0,0.995000
122,80,0.421053,0.005263,9.973406,-0.218281,0,0.995000
123,80,0.421053,0.005263,9.923539,-0.218390,0,0.995000
124,80,0.421053,0.005263,9.873921,-0.211616,0,0.995000
125,80,0.421053,0.005263,9.824552,-0.223110,0,0.995000
126,80,0.421053,0.005263,9.775429,-0.191742,0,0.995000
127,80,0.421053,0.005263,9.726552,-0.197242,0,0.995000
128,80,0.421053,0.005263,9.677919,-0.194519,0,0.995000
129,80,0.421053,0.005263,9.629529,-0.210562,0,0.995000
130,80,0.421053,0.005263,9.581382,-0.227769,0,0.995000
131,80,0.421053,0.005263,9.533475,-0.228237,0,0.995000
132,80,0.421053,0.005263,9.485808,-0.186346,0,0.995000
133,80,0.421053,0.005263,9.438378,-0.141654,0,0.995000
134,80,0.421053,0.005263,9.391187,-0.239254,0,0.995000
135,80,0.421053,0.005263,9.344231,-0.223359,0,0.995000
136,80,0.421053,0.005263,9.297510,-0.192765,0,0.995000
137,80,0.421053,0.005263,9.251022,-0.214484,0,0.995000
138,80,0.421053,0.005263,9.204767,-0.190983,0,0.995000
139,80,0.421053,0.005263,9.158743,-0.164359,0,0.995000
140,80,0.421053,0.005263,9.112949,-0.193638,0,0.995000
141,80,0.421053,0.005263,9.067385,-0.202336,0,0.995000
142,80,0.421053,0.005263,9.022048,-0.196176,0,0.995000
143,80,0.421053,0.005263,8.976937,-0.169765,0,0.995000
144,80,0.421053,0.005263,8.932053,-0.156849,0,0.995000
145,80,0.421053,0.005263,8.887392,-0.218960,0,0.995000
146,80,0.421053,0.005263,8.842955,-0.173390,0,0.995000
147,80,0.421053,0.005263,8.798741,-0.207537,0,0.995000
148,80,0.421053,0.005263,8.754747,-0.153585,0,0.995000
149,80,0.421053,0.005263,8.710973,-0.162778,0,0.995000
150,80,0.421053,0.005263,8.667418,-0.198813,0,0.995000
151,80,0.421053,0.005263,8.624081,-0.214356,0,0.995000
152,80,0.421053,0.005263,8.580961,-0.135896,0,0.995000
153,80,0.421053,0.005263,8.538056,-0.203380,0,0.995000
154,80,0.421053,0.005263,8.495366,-0.152665,0,0.995000
155,80,0.421053,0.005263,8.452889,-0.170011,0,0.995000
156,80,0.421053,0.005263,8.410625,-0.176899,0,0.995000
157,80,0.421053,0.005263,8.368571,-0.197944,0,0.995000
158,80,0.421053,0.005263,8.326729,-0.205455,0,0.995000
159,80,0.421053,0.005263,8.285095,-0.200623,0,0.995000
160,80,0.421053,0.005263,8.243669,-0.187064,0,0.995000
161,80,0.421053,0.005263,8.202451,-0.178727,0,0.995000
162,80,0.421053,0.005263,8.161439,-0.202717,0,0.995000
163,80,0.421053,0.005263,8.120632,-0.168164,0,0.995000
164,80,0.421053,0.005263,8.080028,-0.174790,0,0.995000
165,80,0.421053,0.005263,8.039628,-0.168680,0,0.995000
166,80,0.421053,0.005263,7.999430,-0.167810,0,0.995000
167,80,0.421053,0.005263,7.959433,-0.170373,0,0.995000
168,80,0.421053,0.005263,7.919636,-0.184950,0,0.995000
169,80,0.421053,0.005263,7.880038,-0.136310,0,0.995000
170,80,0.421053,0.005263,7.840638,-0.175019,0,0.995000
171,80,0.421053,0.005263,7.801434,-0.203966,0,0.995000
172,80,0.421053,0.005263,7.762427,-0.195930,0,0.995000
173,80,0.421053,0.005263,7.723615,-0.191445,0,0.995000
174,80,0.421053,0.005263,7.684997,-0.167171,0,0.995000
175,80,0.421053,0.005263,7.646572,-0.164312,0,0.995000
176,80,0.421053,0.005263,7.608339,-0.179003,0,0.995000
177,80,0.421053,0.005263,7.570297,-0.192270,0,0.995000
178,80,0.421053,0.005263,7.532446,-0.182131,0,0.995000
179,80,0.421053,0.005263,7.494784,-0.164542,0,0.995000
180,80,0.421053,0.005263,7.457310,-0.158499,0,0.995000
181,80,0.421053,0.005263,7.420023,-0.180859,0,0.995000
182,80,0.421053,0.005263,7.382923,-0.181238,0,0.995000
183,80,0.421053,0.005263,7.346008,-0.173749,0,0.995000
184,80,0.421053,0.005263,7.309278,-0.187650,0,0.995000
185,80,0.421053,0.005263,7.272732,-0.161923,0,0.995000
186,80,0.421053,0.005263,7.236368,-0.166352,0,0.995000
187,80,0.421053,0.005263,7.200187,-0.137239,0,0.995000
188,80,0.421053,0.005263,7.164186,-0.164134,0,0.995000
189,80,0.421053,0.005263,7.128365,-0.152431,0,0.995000
190,80,0.421053,0.005263,7.092723,-0.211813,0,0.995000
191,80,0.421053,0.005263,7.057259,-0.158049,0,0.995000
192,80,0.421053,0.005263,7.021973,-0.150583,0,0.995000
193,80,0.421053,0.005263,6.986863,-0.127233,0,0.995000
194,80,0.421053,0.005263,6.951929,-0.215433,0,0.995000
195,80,0.421053,0.005263,6.917169,-0.194803,0,0.995000
196,80,0.421053,0.005263,6.882583,-0.218153,0,0.995000
197,80,0.421053,0.005263,6.848170,-0.181589,0,0.995000
198,80,0.421053,0.005263,6.813930,-0.144884,0,0.995000
199,80,0.421053,0.005263,6.779860,-0.171119,0,0.995000
